Date,Temperature,Max_Temperature,Min_Temperature,Relative_Humidity,Rainfall,Wind_Speed,Solar_Radiation
2019-07-17,17.81,25.56,12.47,68.07,0.36,3.22,15.91
2019-07-18,17.69,25.7,11.22,65.31,0.22,3.22,18.57
2019-07-19,17.71,23.97,12.91,70.62,0.55,2.52,19.28
2019-07-20,18.17,25.02,12.62,71.42,0.4,1.92,17.87
2019-07-21,18.1,23.06,13.27,71.37,1.04,1.48,21.25
2019-07-22,18.4,25.04,13.08,62.41,0.06,2.32,16.45
2019-07-23,17.48,23.23,10.1,60.39,0.14,1.54,20.85
2019-07-24,18.99,25.31,12.64,59.8,0.11,1.96,20.6
2019-07-25,18.71,27.07,11.85,58.8,0.29,2.04,22.99
2019-07-26,19.64,28.08,11.39,58.9,0.08,2.15,22.6
2019-07-27,18.9,26.49,12.31,63.09,1.58,2.11,22.39
2019-07-28,18.18,25.08,12.49,66.82,1.02,2.07,19.32
2019-07-29,18.06,24.9,13.52,70.64,3.36,1.63,17.94
2019-07-30,16.82,21.06,13.59,80.23,4.39,1.6,14.15
2019-07-31,17.45,23.06,13.51,80.5,4.17,2.05,13.01
2019-08-01,17.79,23.77,13.6,72.03,1.42,2.1,17.33
2019-08-02,18.54,26.28,12.58,70.17,0.27,2.99,18.65
2019-08-03,17.91,26.23,11.77,65.73,0.09,2.6,22.47
2019-08-04,18.43,27.33,12.0,60.84,0.07,2.44,25.91
2019-08-05,19.53,28.15,12.59,60.8,0.06,1.94,24.88
2019-08-06,20.14,28.92,12.37,57.08,0.06,1.92,24.21
2019-08-07,19.78,26.26,14.53,68.71,0.87,2.8,18.05
2019-08-08,19.09,26.02,14.2,66.43,0.67,3.32,19.86
2019-08-09,19.05,26.94,12.23,59.29,0.01,2.32,23.44
2019-08-10,18.92,27.77,11.73,62.76,0.35,2.39,21.56
2019-08-11,18.75,25.98,13.15,69.6,0.25,2.81,14.75
2019-08-12,17.62,23.31,12.81,64.21,0.17,2.31,22.71
2019-08-13,18.94,27.01,12.57,62.34,0.17,2.35,23.89
2019-08-14,18.26,25.34,12.68,64.56,0.32,2.09,17.17
2019-08-15,17.89,25.52,11.5,59.34,0.15,2.53,18.06
2019-08-16,17.54,24.73,12.03,64.36,0.11,2.38,14.09
2019-08-17,18.97,26.39,12.25,62.39,0.2,2.23,19.17
2019-08-18,18.89,26.2,12.93,65.45,0.64,2.32,18.28
2019-08-19,18.68,25.7,13.6,66.8,0.81,2.57,14.52
2019-08-20,19.06,26.84,12.48,62.15,0.31,2.09,19.19
2019-08-21,18.89,25.89,12.88,63.99,0.23,2.59,17.57
2019-08-22,19.76,28.08,13.3,61.0,0.44,2.77,18.93
2019-08-23,19.45,27.21,13.5,61.42,0.56,2.68,20.34
2019-08-24,18.84,26.66,13.95,68.39,2.04,3.45,14.79
2019-08-25,19.24,27.6,12.67,55.41,0.05,3.03,21.6
2019-08-26,19.59,27.55,13.76,61.0,0.17,2.86,22.17
2019-08-27,20.09,27.6,13.11,60.24,0.26,1.68,23.17
2019-08-28,19.51,26.35,14.25,66.39,1.95,1.72,22.5
2019-08-29,18.83,23.47,14.19,66.69,0.65,1.66,19.53
2019-08-30,19.57,26.3,14.15,67.59,0.63,1.95,20.2
2019-08-31,18.14,22.83,14.31,73.33,1.73,1.34,19.29
2019-09-01,19.62,27.08,13.47,70.21,1.29,1.43,17.22
2019-09-02,19.68,25.89,15.6,69.52,0.53,2.29,22.44
2019-09-03,18.9,25.29,13.71,67.41,0.39,2.37,19.29
2019-09-04,20.2,28.16,13.74,62.56,0.18,2.36,18.72
2019-09-05,18.09,24.27,13.1,62.8,0.14,2.29,18.9
2019-09-06,19.64,26.74,12.79,62.58,0.15,2.03,21.96
2019-09-07,18.43,24.11,14.55,66.02,0.63,2.55,12.06
2019-09-08,18.38,24.68,13.52,65.19,0.66,2.61,11.97
2019-09-09,19.48,28.04,12.94,59.21,0.15,3.72,18.0
2019-09-10,19.28,27.64,13.32,71.59,2.46,3.45,17.57
2019-09-11,19.96,28.69,13.63,63.1,0.18,3.16,23.01
2019-09-12,20.2,29.33,13.69,59.36,0.14,2.95,23.98
2019-09-13,20.83,30.4,14.47,58.4,0.11,3.14,27.06
2019-09-14,21.03,30.41,14.49,57.55,0.15,3.07,26.65
2019-09-15,20.9,30.25,14.5,57.65,0.15,3.11,26.21
2019-09-16,20.69,29.89,14.29,59.5,0.05,3.38,26.39
2019-09-17,20.15,29.86,12.97,51.65,0.05,2.98,26.88
2019-09-18,20.56,30.13,13.55,55.03,0.04,2.74,24.95
2019-09-19,20.04,29.33,13.51,52.81,0.04,3.2,28.13
2019-09-20,19.63,29.28,12.53,53.2,0.01,3.0,25.27
2019-09-21,20.33,28.81,12.61,56.91,0.02,2.54,24.32
2019-09-22,20.23,27.36,13.78,61.42,0.26,2.4,23.31
2019-09-23,19.24,25.39,14.29,61.21,0.97,1.92,23.73
2019-09-24,19.78,25.78,14.32,64.65,0.82,2.14,21.55
2019-09-25,19.25,25.34,14.41,63.5,0.5,1.83,19.06
2019-09-26,19.87,26.79,14.96,71.18,3.01,3.74,17.41
2019-09-27,19.13,26.44,13.56,66.79,0.59,3.49,16.19
2019-09-28,20.97,29.75,13.75,54.87,0.14,2.65,25.02
2019-09-29,20.82,28.84,13.02,53.04,0.03,2.8,26.78
2019-09-30,21.39,31.04,13.78,57.08,0.9,2.95,26.21
2019-10-01,20.88,28.44,15.79,67.13,4.16,3.15,23.73
2019-10-02,20.15,26.91,15.51,70.28,3.52,3.51,23.79
2019-10-03,18.98,27.38,14.37,70.91,3.29,4.05,22.6
2019-10-04,19.07,26.55,14.15,68.38,3.15,3.48,19.07
2019-10-05,18.67,26.02,13.41,74.74,5.98,3.58,17.61
2019-10-06,18.55,26.21,13.26,70.2,1.24,3.48,16.42
2019-10-07,18.86,27.31,12.61,60.7,0.37,2.95,24.39
2019-10-08,19.64,27.96,13.4,66.59,3.96,3.31,25.12
2019-10-09,19.54,27.39,14.08,72.81,11.76,3.84,20.84
2019-10-10,18.83,25.74,14.57,76.5,11.97,4.18,19.28
2019-10-11,18.82,25.52,14.52,76.47,10.85,4.03,17.42
2019-10-12,18.89,26.2,13.88,75.05,14.0,3.68,17.0
2019-10-13,18.9,25.68,14.25,78.33,7.59,3.34,17.32
2019-10-14,19.34,26.33,14.44,77.0,6.71,3.24,16.15
2019-10-15,18.62,26.34,13.38,67.31,0.28,2.48,20.57
2019-10-16,18.92,26.05,12.23,71.05,0.62,2.61,24.85
2019-10-17,19.38,26.48,14.55,76.98,4.86,3.31,16.85
2019-10-18,18.71,25.45,14.09,78.64,7.91,3.25,18.28
2019-10-19,18.61,25.17,14.12,78.89,2.84,3.23,17.33
2019-10-20,19.27,26.37,14.75,73.02,0.88,2.95,21.92
2019-10-21,19.65,26.71,14.03,74.15,1.18,2.52,24.52
2019-10-22,20.28,27.74,14.97,70.82,2.91,2.87,24.12
2019-10-23,19.87,26.63,15.57,75.17,5.13,3.42,21.09
2019-10-24,19.06,25.71,14.73,74.88,5.06,3.76,21.74
2019-10-25,18.55,25.35,14.21,75.2,11.58,3.24,20.96
2019-10-26,18.56,24.48,14.74,79.5,5.9,2.96,15.17
2019-10-27,19.1,25.52,14.23,75.58,3.36,2.75,23.35
2019-10-28,19.2,26.16,13.13,74.76,6.02,2.25,22.9
2019-10-29,19.04,24.55,15.19,80.12,6.06,2.84,22.34
2019-10-30,18.56,23.23,15.0,83.41,9.42,3.14,17.48
2019-10-31,18.9,24.69,13.83,77.59,1.75,2.51,23.2
2019-11-01,18.56,25.35,13.76,75.73,0.92,1.89,22.76
2019-11-02,18.61,25.97,13.47,73.67,0.28,2.03,24.47
2019-11-03,18.82,25.76,13.99,73.99,0.69,2.32,22.18
2019-11-04,19.34,26.49,14.21,71.84,1.04,2.71,23.58
2019-11-05,19.46,27.14,14.12,69.61,0.45,2.34,25.25
2019-11-06,19.98,27.5,14.12,69.87,1.45,2.34,24.16
2019-11-07,19.62,26.86,14.5,74.83,4.66,3.01,21.58
2019-11-08,19.8,26.76,15.03,69.21,0.4,3.21,20.87
2019-11-09,19.52,26.2,14.46,74.45,1.27,2.88,22.08
2019-11-10,19.92,26.54,15.12,76.12,4.14,3.29,21.48
2019-11-11,19.54,25.8,15.18,79.49,5.5,3.33,19.06
2019-11-12,18.99,23.66,15.99,84.92,13.92,3.65,17.75
2019-11-13,18.14,23.52,15.79,87.67,14.02,2.54,14.68
2019-11-14,17.52,19.76,15.26,90.6,9.18,3.11,17.77
2019-11-15,19.1,24.97,15.26,80.46,4.28,3.12,22.01
2019-11-16,18.98,24.54,15.54,83.71,2.18,3.5,24.72
2019-11-17,18.11,22.58,14.89,85.59,9.38,3.5,23.79
2019-11-18,18.87,24.43,15.16,83.36,5.45,3.8,20.08
2019-11-19,18.19,23.11,14.83,83.26,5.25,4.22,20.37
2019-11-20,18.52,23.9,14.73,81.94,1.98,2.7,21.59
2019-11-21,19.31,25.26,14.78,79.2,1.72,2.32,21.94
2019-11-22,18.68,22.46,15.39,84.08,6.17,2.61,22.06
2019-11-23,18.48,23.06,15.67,85.64,9.42,3.51,14.38
2019-11-24,18.38,24.0,14.12,84.43,9.24,2.43,16.93
2019-11-25,17.56,20.93,14.8,85.38,17.07,1.36,15.45
2019-11-26,17.9,22.06,14.78,86.1,6.22,1.64,17.66
2019-11-27,18.2,22.78,14.57,85.1,3.75,2.86,22.58
2019-11-28,18.35,23.87,13.89,80.49,0.55,2.97,23.03
2019-11-29,18.68,24.27,14.41,83.12,2.36,2.39,19.04
2019-11-30,18.28,21.7,15.87,87.44,10.4,2.49,16.91
2019-12-01,18.26,22.92,15.31,88.14,21.27,3.41,15.9
2019-12-02,18.16,22.95,14.74,85.96,26.09,2.24,16.97
2019-12-03,18.65,23.36,15.34,87.37,7.17,2.84,16.53
2019-12-04,18.6,23.57,15.29,84.21,1.83,2.05,18.69
2019-12-05,18.55,23.82,14.13,83.61,1.08,2.07,17.14
2019-12-06,18.59,23.44,14.79,87.5,13.36,2.43,22.05
2019-12-07,18.76,22.96,15.88,87.63,7.65,2.65,16.43
2019-12-08,19.11,23.59,15.12,84.12,3.45,2.19,15.01
2019-12-09,18.51,23.08,14.89,87.58,8.9,2.16,12.76
2019-12-10,18.69,22.99,15.52,87.86,15.44,3.34,15.05
2019-12-11,17.94,22.15,15.06,86.76,2.62,3.24,21.13
2019-12-12,17.61,23.2,12.82,84.51,6.93,2.58,20.52
2019-12-13,17.68,22.67,14.0,86.08,5.73,2.64,21.77
2019-12-14,17.45,21.37,14.89,88.18,7.96,2.57,21.7
2019-12-15,17.4,22.12,13.53,87.52,17.43,2.77,22.05
2019-12-16,17.9,22.88,14.16,85.72,3.9,2.38,24.26
2019-12-17,18.06,21.92,14.58,86.31,0.82,2.23,22.14
2019-12-18,18.52,23.06,15.51,85.44,0.66,3.12,23.42
2019-12-19,17.29,23.58,12.54,77.99,0.01,3.04,26.66
2019-12-20,17.9,24.36,11.13,77.89,3.01,2.45,25.97
2019-12-21,18.0,21.61,15.15,89.38,4.27,2.43,18.11
2019-12-22,18.15,22.48,15.64,86.35,0.77,2.68,19.43
2019-12-23,18.41,23.09,14.87,86.27,4.0,2.37,18.48
2019-12-24,18.69,23.26,15.6,85.58,3.76,2.58,19.65
2019-12-25,18.77,23.13,15.66,86.03,4.11,2.81,21.07
2019-12-26,19.21,23.9,16.16,84.36,0.41,2.14,16.39
2019-12-27,19.73,25.27,15.82,81.73,0.16,1.27,20.95
2019-12-28,19.19,24.67,14.66,83.63,1.17,1.54,17.32
2019-12-29,18.28,23.75,14.19,85.63,0.52,2.33,19.73
2019-12-30,17.93,23.51,12.71,83.32,0.15,2.75,23.1
2019-12-31,17.85,23.76,13.01,82.85,1.97,2.79,25.64
2020-01-01,17.58,24.29,11.35,78.82,0.06,2.72,26.76
2020-01-02,17.58,22.96,12.96,85.18,2.02,3.23,25.5
2020-01-03,17.96,23.31,13.81,85.09,1.48,3.65,23.61
2020-01-04,17.37,22.02,14.39,85.89,0.13,3.34,23.16
2020-01-05,17.32,22.8,13.51,83.04,1.04,2.27,23.51
2020-01-06,18.34,24.23,13.1,79.48,0.39,2.49,23.13
2020-01-07,17.95,21.83,14.29,87.08,2.91,3.45,20.53
2020-01-08,17.74,22.37,14.72,85.76,5.82,3.49,15.11
2020-01-09,17.34,20.77,14.31,90.1,2.34,2.41,22.07
2020-01-10,18.3,24.21,14.25,81.88,0.37,2.35,23.46
2020-01-11,18.26,23.87,13.2,73.53,0.08,2.06,23.25
2020-01-12,18.24,25.11,12.98,75.44,0.34,1.45,21.91
2020-01-13,18.33,23.55,14.67,83.05,11.69,1.64,14.77
2020-01-14,18.42,23.85,14.14,82.73,10.64,2.62,22.21
2020-01-15,18.43,23.34,14.49,84.59,4.56,2.85,24.43
2020-01-16,18.83,24.39,14.52,81.67,0.96,2.56,22.08
2020-01-17,18.39,22.4,15.34,84.31,0.28,1.57,20.8
2020-01-18,19.42,25.0,15.63,76.93,0.16,1.57,21.84
2020-01-19,19.45,25.62,14.93,74.4,0.03,1.95,21.35
2020-01-20,19.44,26.65,13.37,72.17,0.01,1.76,25.08
2020-01-21,19.88,27.18,12.79,66.37,0.0,1.89,21.27
2020-01-22,19.89,26.73,14.13,70.46,0.01,1.93,22.78
2020-01-23,18.6,23.11,15.75,79.1,0.24,1.85,18.19
2020-01-24,19.22,23.81,16.09,80.19,1.94,2.2,11.59
2020-01-25,18.21,21.85,15.35,90.42,12.75,2.94,17.22
2020-01-26,17.79,21.53,15.15,85.94,13.56,2.96,16.8
2020-01-27,18.22,23.14,14.35,86.14,6.76,3.22,17.97
2020-01-28,17.82,22.22,14.65,86.72,4.71,3.5,16.73
2020-01-29,17.97,22.55,14.64,86.85,4.5,2.88,19.24
2020-01-30,18.27,22.72,15.03,85.53,2.78,2.53,19.15
2020-01-31,18.1,22.05,14.94,86.78,4.05,1.56,22.59
2020-02-01,18.43,22.8,15.54,82.87,9.74,1.21,14.99
2020-02-02,18.14,23.41,14.36,84.47,2.21,1.9,16.82
2020-02-03,18.75,23.45,15.43,83.03,2.68,2.26,24.5
2020-02-04,17.91,23.03,14.75,84.74,0.62,2.3,24.14
2020-02-05,17.62,21.93,12.89,83.69,0.21,2.46,26.07
2020-02-06,17.84,24.26,12.89,78.96,0.11,2.74,24.17
2020-02-07,18.06,24.98,12.64,75.38,0.03,3.07,28.07
2020-02-08,17.36,24.67,11.47,79.11,0.27,2.96,27.07
2020-02-09,17.96,25.14,12.6,77.28,0.05,2.72,27.75
2020-02-10,18.18,26.32,11.3,66.25,0.0,2.3,28.41
2020-02-11,19.61,28.34,12.17,59.57,0.0,1.68,28.08
2020-02-12,20.16,27.97,13.73,66.14,0.02,1.93,26.66
2020-02-13,19.26,24.76,15.81,81.3,2.07,3.73,23.8
2020-02-14,18.9,24.81,15.18,79.49,0.78,4.26,21.94
2020-02-15,18.63,24.38,14.78,82.74,8.21,4.0,23.59
2020-02-16,18.87,24.87,14.58,80.92,1.44,3.58,17.76
2020-02-17,19.66,25.9,14.96,78.85,0.49,2.96,26.2
2020-02-18,19.82,26.57,15.26,78.86,1.17,3.0,25.22
2020-02-19,19.94,26.41,15.35,77.17,1.38,3.14,24.08
2020-02-20,20.67,27.41,16.0,73.29,0.35,2.93,27.06
2020-02-21,20.07,27.37,13.86,73.42,0.17,3.0,24.71
2020-02-22,19.66,25.99,15.41,78.77,0.56,3.4,23.78
2020-02-23,19.55,26.67,13.94,79.36,0.7,3.77,21.93
2020-02-24,19.7,26.94,13.55,73.05,0.1,3.12,24.38
2020-02-25,20.69,28.25,13.98,68.62,0.17,2.55,19.13
2020-02-26,19.66,25.35,14.38,76.79,2.7,2.95,19.15
2020-02-27,20.08,26.03,16.84,79.0,1.98,3.6,21.71
2020-02-28,20.09,27.44,15.26,74.75,0.25,2.71,23.88
2020-02-29,21.08,29.58,14.1,65.82,0.22,2.03,22.17
2020-03-01,20.64,27.49,17.3,75.37,8.66,1.42,20.17
2020-03-02,20.84,26.75,16.61,77.13,6.39,1.65,15.33
2020-03-03,21.08,27.63,17.05,74.2,1.41,2.05,19.8
2020-03-04,19.99,25.78,16.77,77.21,3.62,2.1,19.33
2020-03-05,20.53,28.35,15.04,68.08,1.81,1.94,23.99
2020-03-06,21.03,28.46,15.69,70.54,1.91,1.84,26.96
2020-03-07,20.98,28.25,15.95,72.25,1.02,2.03,26.88
2020-03-08,19.78,25.51,16.77,84.29,4.41,3.06,21.19
2020-03-09,20.71,26.33,16.33,78.47,1.76,2.27,18.94
2020-03-10,20.86,28.04,16.13,74.8,0.48,2.18,21.85
2020-03-11,20.67,26.72,16.36,78.48,0.75,2.98,22.61
2020-03-12,20.49,26.14,16.7,76.66,1.02,3.87,20.17
2020-03-13,20.83,27.51,16.4,78.06,1.53,3.8,22.17
2020-03-14,20.96,26.73,17.42,76.23,1.37,3.25,22.65
2020-03-15,21.19,28.7,15.0,68.23,0.03,3.0,27.08
2020-03-16,21.62,28.92,16.16,70.93,0.28,3.04,25.54
2020-03-17,20.35,26.16,16.2,76.86,1.78,3.36,21.65
2020-03-18,20.04,26.34,15.54,74.94,2.01,3.13,22.57
2020-03-19,19.77,26.71,15.06,75.86,2.37,3.12,21.67
2020-03-20,19.5,25.09,15.53,78.21,2.04,3.41,23.37
2020-03-21,20.35,27.75,15.12,68.31,0.45,3.81,25.67
2020-03-22,19.95,27.42,13.78,69.53,0.52,2.99,26.91
2020-03-23,19.74,26.11,14.1,70.13,0.0,2.82,25.38
2020-03-24,20.3,27.39,15.29,71.59,0.31,2.7,22.61
2020-03-25,19.55,24.6,15.22,76.95,2.13,1.93,23.61
2020-03-26,20.18,26.47,16.56,79.06,6.1,1.52,23.43
2020-03-27,18.28,21.43,16.34,86.85,8.24,2.14,15.02
2020-03-28,19.76,26.57,14.87,73.94,10.38,2.32,15.06
2020-03-29,17.83,21.02,15.22,86.4,15.71,1.8,21.14
2020-03-30,19.73,26.48,14.28,76.58,0.83,2.57,23.6
2020-03-31,19.3,24.86,16.21,82.85,2.73,2.65,23.3
2020-04-01,19.32,24.28,16.16,84.25,2.1,2.87,25.45
2020-04-02,20.06,26.16,16.12,79.9,1.44,3.17,24.9
2020-04-03,20.17,26.04,16.53,79.27,3.92,3.83,24.02
2020-04-04,20.31,27.18,16.26,75.92,0.12,3.52,22.64
2020-04-05,19.84,26.26,15.38,78.56,1.67,3.51,22.4
2020-04-06,19.72,25.14,16.58,81.47,10.53,3.59,22.37
2020-04-07,19.68,24.99,16.03,81.06,1.07,3.66,20.84
2020-04-08,19.89,26.82,15.21,77.81,1.31,3.32,26.19
2020-04-09,19.96,26.37,15.61,75.59,2.39,3.34,23.79
2020-04-10,19.97,26.92,14.56,73.98,0.28,2.79,22.79
2020-04-11,20.45,27.45,14.99,72.47,0.38,2.33,24.18
2020-04-12,20.63,27.97,15.28,75.03,1.3,2.61,21.78
2020-04-13,19.95,26.72,15.48,79.33,0.79,2.91,18.44
2020-04-14,20.27,25.61,16.27,76.49,0.83,2.17,19.64
2020-04-15,20.98,27.9,15.76,73.0,9.1,2.77,23.11
2020-04-16,19.97,26.04,15.95,75.2,8.68,2.52,24.25
2020-04-17,20.07,26.76,15.32,76.74,20.33,2.0,20.15
2020-04-18,18.38,22.63,15.48,86.25,12.28,2.35,18.28
2020-04-19,18.46,23.91,15.1,83.39,7.7,1.35,14.09
2020-04-20,17.51,20.56,15.96,89.32,15.44,2.05,15.64
2020-04-21,18.3,23.15,14.32,85.56,37.82,1.67,14.48
2020-04-22,17.33,21.89,14.4,88.75,11.76,1.53,15.08
2020-04-23,17.49,21.5,14.49,89.25,57.27,1.58,10.28
2020-04-24,18.07,22.35,15.73,89.91,65.62,1.95,20.44
2020-04-25,17.36,20.31,15.32,90.57,14.42,2.22,15.4
2020-04-26,18.18,23.36,14.53,82.65,1.79,1.54,16.15
2020-04-27,17.35,22.22,13.87,84.92,2.53,2.25,19.6
2020-04-28,17.1,21.76,13.75,86.73,10.14,2.05,19.51
2020-04-29,17.58,22.03,13.79,86.45,10.24,2.06,19.51
2020-04-30,17.11,20.98,13.87,87.67,2.5,2.16,17.44
2020-05-01,17.65,21.67,14.26,87.58,0.5,2.47,20.0
2020-05-02,16.8,22.7,12.63,81.86,1.22,1.91,16.67
2020-05-03,17.37,23.61,12.64,80.06,0.47,1.41,19.8
2020-05-04,18.27,24.15,13.25,81.78,0.56,1.74,22.22
2020-05-05,18.66,23.97,13.91,85.18,1.13,2.09,20.47
2020-05-06,17.24,21.52,13.25,86.3,1.99,2.88,19.82
2020-05-07,17.29,22.45,13.07,84.69,0.78,2.53,18.67
2020-05-08,16.81,21.46,12.4,84.9,0.38,1.98,14.28
2020-05-09,17.6,22.57,13.86,86.35,0.75,2.25,16.88
2020-05-10,16.82,21.26,13.38,88.38,11.75,2.46,15.73
2020-05-11,17.55,22.73,13.52,86.53,1.65,2.44,15.44
2020-05-12,17.7,22.7,13.31,85.42,1.09,1.78,19.58
2020-05-13,17.99,23.14,14.23,85.2,3.26,2.08,22.73
2020-05-14,18.84,24.56,14.89,80.72,1.54,1.44,23.72
2020-05-15,18.41,23.17,14.9,86.87,3.98,1.84,19.72
2020-05-16,17.06,21.8,13.21,85.83,0.79,1.69,15.34
2020-05-17,17.05,23.09,12.07,81.06,0.04,1.57,16.31
2020-05-18,17.14,23.6,12.15,77.87,0.16,1.37,21.91
2020-05-19,17.63,23.32,11.81,74.66,0.45,1.63,23.66
2020-05-20,17.67,23.04,13.4,84.73,0.33,2.21,20.24
2020-05-21,17.51,22.79,14.08,86.27,0.31,2.79,14.6
2020-05-22,17.31,22.9,13.52,82.87,0.27,2.41,19.85
2020-05-23,17.14,23.12,11.71,81.1,0.07,1.4,20.03
2020-05-24,17.93,23.57,13.62,82.98,0.14,1.43,18.86
2020-05-25,17.89,23.59,13.19,79.69,0.17,1.82,21.89
2020-05-26,18.16,23.99,13.94,82.46,0.53,1.91,22.79
2020-05-27,18.26,24.04,13.74,81.5,0.29,1.62,22.35
2020-05-28,17.78,23.64,12.97,81.69,0.51,1.59,23.01
2020-05-29,17.98,23.45,13.75,82.99,1.03,2.2,20.56
2020-05-30,17.12,24.19,11.53,77.08,0.25,1.74,24.78
2020-05-31,17.06,23.94,11.78,78.63,0.1,1.96,24.82
2020-06-01,17.69,23.98,12.48,79.3,0.11,1.83,19.39
2020-06-02,17.28,23.11,12.38,81.02,0.36,2.38,22.3
2020-06-03,17.21,22.76,12.5,81.54,0.45,2.2,18.76
2020-06-04,17.99,24.57,13.24,76.09,0.24,2.08,22.93
2020-06-05,16.69,22.9,12.39,77.98,0.02,1.23,22.63
2020-06-06,17.59,23.67,10.86,78.29,0.14,1.47,22.11
2020-06-07,17.63,22.92,13.76,82.87,1.43,1.84,21.14
2020-06-08,16.79,21.85,13.95,85.33,3.64,2.69,9.07
2020-06-09,16.12,21.94,12.13,78.49,0.35,1.82,17.8
2020-06-10,16.38,21.94,12.4,82.75,0.51,1.99,7.17
2020-06-11,17.08,24.04,12.09,82.26,1.1,1.21,18.79
2020-06-12,17.25,23.46,12.59,83.66,16.97,1.59,16.17
2020-06-13,16.53,21.0,13.74,85.9,5.89,1.44,14.89
2020-06-14,16.21,20.11,13.5,84.78,4.65,2.21,11.9
2020-06-15,15.9,21.25,11.64,84.52,2.39,1.41,10.16
2020-06-16,16.4,21.5,11.9,83.63,1.47,1.59,13.82
2020-06-17,16.15,20.68,12.83,81.93,0.75,1.89,14.62
2020-06-18,16.71,22.51,11.41,77.88,0.04,1.47,17.0
2020-06-19,17.14,23.55,11.19,80.25,0.18,1.46,17.1
2020-06-20,17.32,22.98,13.27,81.76,1.78,2.13,16.43
2020-06-21,16.11,19.2,13.97,86.3,8.3,1.85,16.21
2020-06-22,17.11,22.47,13.06,83.31,1.67,1.42,15.4
2020-06-23,17.53,23.13,13.27,81.02,0.28,1.84,15.55
2020-06-24,17.5,23.53,13.34,81.8,1.74,2.38,17.65
2020-06-25,17.49,23.51,13.0,79.33,0.5,2.16,18.6
2020-06-26,16.87,22.86,12.23,79.48,0.51,1.97,21.19
2020-06-27,17.1,24.17,12.36,76.84,0.47,2.0,18.83
2020-06-28,17.07,24.12,11.74,74.32,0.18,1.87,21.78
2020-06-29,17.12,24.74,11.04,69.39,0.26,2.3,22.08
2020-06-30,16.67,24.47,10.41,69.4,0.0,1.77,24.43
2020-07-01,17.28,24.15,11.99,78.03,0.16,2.24,14.61
2020-07-02,17.0,22.61,12.74,77.66,0.12,2.26,14.76
2020-07-03,16.61,21.89,12.79,77.37,0.24,2.01,14.62
2020-07-04,16.13,21.51,11.33,76.67,0.07,1.72,19.33
2020-07-05,16.56,23.01,11.48,77.57,0.32,1.69,15.07
2020-07-06,16.88,23.21,12.46,78.16,1.29,1.49,14.43
2020-07-07,16.84,23.45,11.93,75.47,0.35,2.25,14.06
2020-07-08,17.4,24.45,11.85,72.53,0.12,1.87,15.84
2020-07-09,17.23,24.03,12.08,77.02,1.31,2.95,19.95
2020-07-10,16.98,24.89,11.99,70.24,0.33,2.39,15.46
2020-07-11,17.6,25.42,11.31,69.32,0.12,2.06,22.66
2020-07-12,18.15,25.27,12.49,72.83,0.07,1.65,22.59
2020-07-13,17.08,23.65,13.0,79.19,1.76,1.68,14.99
2020-07-14,16.36,21.95,12.39,74.74,0.45,1.75,15.88
2020-07-15,17.43,24.3,12.22,76.36,0.39,2.19,14.09
2020-07-16,16.53,22.86,11.99,77.04,0.81,3.26,12.61
2020-07-17,15.94,23.56,9.59,65.44,0.04,2.93,15.6
2020-07-18,14.4,20.63,9.0,67.29,0.16,2.67,13.72
2020-07-19,16.09,22.42,10.43,72.55,0.09,1.89,16.61
2020-07-20,16.29,22.97,11.33,73.05,0.27,1.78,13.3
2020-07-21,15.93,21.85,11.35,76.34,0.83,1.68,15.65
2020-07-22,16.95,23.2,11.82,74.03,0.58,2.14,17.0
2020-07-23,17.42,24.65,11.72,73.65,0.35,2.23,19.96
2020-07-24,17.28,24.26,12.55,74.07,1.61,2.34,16.04
2020-07-25,17.4,24.86,11.82,67.3,0.07,2.66,21.25
2020-07-26,17.58,25.71,11.24,67.8,0.16,1.86,18.78
2020-07-27,17.04,23.03,12.82,75.82,0.98,1.57,15.52
2020-07-28,17.2,22.86,13.17,74.87,0.67,2.15,10.25
2020-07-29,17.94,25.31,12.21,68.96,0.08,2.1,15.38
2020-07-30,18.17,25.97,12.15,69.01,0.12,2.43,19.12
2020-07-31,18.47,25.92,12.56,71.2,0.65,2.33,19.27
2020-08-01,18.16,25.72,12.61,68.82,0.2,2.78,18.48
2020-08-02,16.83,25.35,11.27,65.02,0.06,2.68,22.04
2020-08-03,16.84,25.16,10.27,63.16,0.05,2.92,22.91
2020-08-04,17.67,26.51,11.56,63.1,0.06,2.34,19.58
2020-08-05,18.47,26.95,11.72,66.92,0.14,1.87,20.7
2020-08-06,19.32,26.78,13.4,68.43,0.18,1.57,24.04
2020-08-07,18.94,26.32,13.41,71.28,0.91,1.64,17.86
2020-08-08,17.33,23.18,13.09,70.8,0.64,2.3,20.64
2020-08-09,17.56,24.3,12.21,71.39,0.11,2.2,16.84
2020-08-10,18.12,25.71,12.09,71.18,0.28,1.72,21.4
2020-08-11,18.45,25.91,12.72,73.98,2.55,1.75,21.59
2020-08-12,17.61,23.82,13.67,78.26,2.15,1.92,18.28
2020-08-13,18.73,25.6,12.94,75.75,0.49,1.65,17.91
2020-08-14,17.41,22.65,13.84,81.09,0.76,1.35,17.81
2020-08-15,18.7,25.32,13.18,73.24,0.52,1.77,19.86
2020-08-16,18.1,25.63,12.8,69.56,0.21,2.24,17.29
2020-08-17,18.34,26.61,12.77,69.27,0.21,2.62,17.63
